"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleantext","date","popular"
"2659","I've spotted some world leaders at Mardi Gras, but i think it's safe to assume they're just here to attend #ISA2015 http://t.co/33QEtiWV9h",FALSE,3,NA,2015-02-18 01:02:47,FALSE,NA,"567851687425212416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulahanasz",4,FALSE,FALSE,NA,NA,"I ve spotted some world leaders at Mardi Gras  but i think it s safe to assume they re just here to attend  ISA ",2015-02-17 19:02:47,7
"2660","RT @bctallis: Looking forward to seeing everyone (&amp; introducing New Perspectives (@CEENewP) at #ISA2015",FALSE,0,NA,2015-02-18 01:00:26,FALSE,NA,"567851096766554112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEENewP",1,TRUE,FALSE,NA,NA,"   Looking forward to seeing everyone   introducing New Perspectives    at  ISA",2015-02-17 19:00:26,1
"2661","Wed morning FTGS panel: #WB31 Postcolonialism, Feminism &amp; Global IR: the Legacy of Geeta Chowdhry, 10:30am, Grand Salon 12, Hilton #ISA2015",FALSE,0,NA,2015-02-18 01:00:18,FALSE,NA,"567851062087929856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",1,FALSE,FALSE,NA,NA,"Wed morning FTGS panel   WB Postcolonialism  Feminism  Global IR  the Legacy of Geeta Chowdhry   am  Grand Salon   Hilton  ISA",2015-02-17 19:00:18,1
"2662","RT @AdamDavidMorton: Enjoying #ISA2015 you might like to read Martijn Konings' post on *What is Constructivism For?* http://t.co/riUB36MlCf…",FALSE,0,NA,2015-02-18 01:00:01,FALSE,NA,"567850992156467200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bctallis",2,TRUE,FALSE,NA,NA,"   Enjoying  ISA you might like to read Martijn Konings  post on  What is Constructivism For   ",2015-02-17 19:00:01,2
"2663","Looking forward to seeing everyone (&amp; introducing New Perspectives (@CEENewP) at #ISA2015",FALSE,2,NA,2015-02-18 00:59:24,FALSE,NA,"567850838208692224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bctallis",1,FALSE,FALSE,NA,NA,"Looking forward to seeing everyone   introducing New Perspectives    at  ISA",2015-02-17 18:59:24,3
"2664","RT @palmacpolitics: We’re busy setting up for ISA today…looking forward to seeing everybody there! #ISA2015",FALSE,0,NA,2015-02-18 00:58:13,FALSE,NA,"567850540287291393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bctallis",1,TRUE,FALSE,NA,NA,"   Were busy setting up for ISA todaylooking forward to seeing everybody there   ISA",2015-02-17 18:58:13,1
"2665","@StephanieCarvin fortunately Game of Thrones panel not until later http://t.co/xWmh1BwmMm ""What is magical about #ISA2015"" #1stpanelhangover",FALSE,2,"StephanieCarvin",2015-02-18 00:53:15,FALSE,"567844888693334016","567849289931685888","99401353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charlicarpenter",3,FALSE,FALSE,NA,NA," fortunately Game of Thrones panel not until later ",2015-02-17 18:53:15,5
"2666","@ariel_ahram @mradamtaylor if history is a guide, they are saving later headaches. Having a roundtable on this tomorrow #ISA2015 New Orleans",FALSE,1,"ariel_ahram",2015-02-18 00:46:13,FALSE,"567846114331926528","567847520459563008","2316064368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drdavidmalet",0,FALSE,FALSE,NA,NA,"  if history is a guide  they are saving later headaches  Having a roundtable on this tomorrow  ISA New Orleans",2015-02-17 18:46:13,1
"2667","RT @ATRWibben: Two ISA journals need new editorial teams - International Political Sociology &amp; International Studies Review - announcement …",FALSE,0,NA,2015-02-18 00:44:51,FALSE,NA,"567847176648302593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bctallis",5,TRUE,FALSE,NA,NA,"   Two ISA journals need new editorial teams   International Political Sociology  International Studies Review   announcement ",2015-02-17 18:44:51,5
"2668","Enjoying some chicken aloo gobbi. #ISA2015 (@ Salt N Pepper in New Orleans, LA) https://t.co/EDshYDpg9Q",FALSE,0,NA,2015-02-18 00:44:30,FALSE,NA,"567847086508679168",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","rwwishart",0,FALSE,FALSE,NA,NA,"Enjoying some chicken aloo gobbi   ISA    Salt N Pepper in New Orleans  LA  ",2015-02-17 18:44:30,0
"2669","RT @ATRWibben: Two ISA journals need new editorial teams - International Political Sociology &amp; International Studies Review - announcement …",FALSE,0,NA,2015-02-18 00:43:02,FALSE,NA,"567846718143799296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEENewP",5,TRUE,FALSE,NA,NA,"   Two ISA journals need new editorial teams   International Political Sociology  International Studies Review   announcement ",2015-02-17 18:43:02,5
"2670","i'm diligently reading up on #feministIR and #FTGS ahead of #ISA2015... http://t.co/9q4AlRm6zi",FALSE,1,NA,2015-02-18 00:42:11,FALSE,NA,"567846506952269824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paulahanasz",0,FALSE,FALSE,NA,NA,"i m diligently reading up on  feministIR and  FTGS ahead of  ISA    ",2015-02-17 18:42:11,1
"2671","Wednesday morning FTGS panel: #WB15 Gender and Diplomatic Practice (I), 10:30, Elmwood, Hilton. #ISA2015",FALSE,0,NA,2015-02-18 00:40:07,FALSE,NA,"567845985881169920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",0,FALSE,FALSE,NA,NA,"Wednesday morning FTGS panel   WB Gender and Diplomatic Practice  I      Elmwood  Hilton   ISA",2015-02-17 18:40:07,0
"2672","RT @StephanieCarvin: What is magical about #ISA2015 in New Orleans the day after Fat Tuesday is everyone will have a massive hangover BEFOR…",FALSE,0,NA,2015-02-18 00:39:40,FALSE,NA,"567845870651215872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdcushman",2,TRUE,FALSE,NA,NA,"   What is magical about  ISA in New Orleans the day after Fat Tuesday is everyone will have a massive hangover BEFOR",2015-02-17 18:39:40,2
"2673","This whole road trip from NY to NOLA for #ISA2015 is starting to feel a bit tiresome after 20++ driving #potentiallybadideas",FALSE,0,NA,2015-02-18 00:35:47,FALSE,NA,"567844896272474112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stratbuzz",0,FALSE,FALSE,NA,NA,"This whole road trip from NY to NOLA for  ISA is starting to feel a bit tiresome after    driving  potentiallybadideas",2015-02-17 18:35:47,0
"2674","What is magical about #ISA2015 in New Orleans the day after Fat Tuesday is everyone will have a massive hangover BEFORE the first panel.",FALSE,7,NA,2015-02-18 00:35:46,FALSE,NA,"567844888693334016",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","StephanieCarvin",2,FALSE,FALSE,NA,NA,"What is magical about  ISA in New Orleans the day after Fat Tuesday is everyone will have a massive hangover BEFORE the first panel ",2015-02-17 18:35:46,9
"2675","RT @AmitavAcharya: TRIP-Teaching, Research and Int Policy- Survey (76.6% agree IR is Western dominated field) at https://t.co/8fqMMC6rJ8 #I…",FALSE,0,NA,2015-02-18 00:33:33,FALSE,NA,"567844333744873472",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","wicaksonow",17,TRUE,FALSE,NA,NA,"   TRIP Teaching  Research and Int Policy  Survey     agree IR is Western dominated field  at ",2015-02-17 18:33:33,17
"2676","RT @AmitavAcharya: TRIP-Teaching, Research and Int Policy- Survey (76.6% agree IR is Western dominated field) at https://t.co/8fqMMC6rJ8 #I…",FALSE,0,NA,2015-02-18 00:31:49,FALSE,NA,"567843896807440384",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Asrudian",17,TRUE,FALSE,NA,NA,"   TRIP Teaching  Research and Int Policy  Survey     agree IR is Western dominated field  at ",2015-02-17 18:31:49,17
"2677","#ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015 #ISA2015",FALSE,3,NA,2015-02-18 00:29:35,FALSE,NA,"567843334582059008",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","StephanieCarvin",0,FALSE,FALSE,NA,NA," ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA  ISA",2015-02-17 18:29:35,3
"2678","RT @isanet: Attending the ISA Annual Convention in New Orleans? Use #ISA2015 to share your tweets.",FALSE,0,NA,2015-02-18 00:20:50,FALSE,NA,"567841133499301888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mabel_tsui",15,TRUE,FALSE,NA,NA,"   Attending the ISA Annual Convention in New Orleans  Use  ISA to share your tweets ",2015-02-17 18:20:50,15
"2679","Wednesday morning FTGS panel: #WA21 Local Actors and the Diffusion of Gender Norms in Developing Regions, 08:15, Fountain, Hilton. #ISA2015",FALSE,0,NA,2015-02-18 00:20:11,FALSE,NA,"567840967492956160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",0,FALSE,FALSE,NA,NA,"Wednesday morning FTGS panel   WA Local Actors and the Diffusion of Gender Norms in Developing Regions     Fountain  Hilton   ISA",2015-02-17 18:20:11,0
"2680","Glenmorangie 18 &gt; Glenmorangie 12 #isa2015 http://t.co/Ze6c9GQMxH",FALSE,2,NA,2015-02-18 00:19:44,FALSE,NA,"567840853114413056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","profptj",0,FALSE,FALSE,NA,NA,"Glenmorangie   gt  Glenmorangie   isa ",2015-02-17 18:19:44,2
"2681","RT @ATRWibben: Yes, the arbitrary nature of decision-making is slightly frightening; then again we politics types should know this #ISA2015…",FALSE,0,NA,2015-02-18 00:18:05,FALSE,NA,"567840440587837440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LBenabdallah",1,TRUE,FALSE,NA,NA,"   Yes  the arbitrary nature of decision making is slightly frightening  then again we politics types should know this  ISA",2015-02-17 18:18:05,1
"2682","RT @PabloK: If you're seeking a decidedly less white view of IR at #ISA2015, here's a #RubySeries lists of alternatives: http://t.co/kPU8hU…",FALSE,0,NA,2015-02-18 00:12:43,FALSE,NA,"567839089144389633",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catiacc",32,TRUE,FALSE,NA,NA,"   If you re seeking a decidedly less white view of IR at  ISA  here s a  RubySeries lists of alternatives  ",2015-02-17 18:12:43,32
"2683","RT @ftgs_isa: Wednesday morning FTGS panel: #WA11 Rethinking Silence, Voice &amp; Agency in Feminist Approaches to Security, 08:15, Melrose, Hi…",FALSE,0,NA,2015-02-18 00:11:33,FALSE,NA,"567838794231242752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catiacc",1,TRUE,FALSE,NA,NA,"   Wednesday morning FTGS panel   WA Rethinking Silence  Voice  Agency in Feminist Approaches to Security     Melrose  Hi",2015-02-17 18:11:33,1
"2684","RT @caiwilkinson: @ATRWibben suggest mandatory attendance at #TA29 Resisting (Everyday) Sexism in the Academy: Stories &amp; Strategies for the…",FALSE,0,NA,2015-02-18 00:10:46,FALSE,NA,"567838598326931456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catiacc",8,TRUE,FALSE,NA,NA,"    suggest mandatory attendance at  TA Resisting  Everyday  Sexism in the Academy  Stories  Strategies for the",2015-02-17 18:10:46,8
"2685","RT @AmitavAcharya: Chairing #ISA2015 Governing Council meeting now. So far so good. #GlobalIR",FALSE,0,NA,2015-02-18 00:10:34,FALSE,NA,"567838547555815424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AU_SIS",1,TRUE,FALSE,NA,NA,"   Chairing  ISA Governing Council meeting now  So far so good   GlobalIR",2015-02-17 18:10:34,1
"2686","RT @caiwilkinson: The Methods Cafe (TB02) is returning to #ISA2015 with more experts and more topics than ever! Full line-up at http://t.co…",FALSE,0,NA,2015-02-18 00:10:26,FALSE,NA,"567838514617978880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catiacc",9,TRUE,FALSE,NA,NA,"   The Methods Cafe  TB  is returning to  ISA with more experts and more topics than ever  Full line up at ",2015-02-17 18:10:26,9
"2687","RT @ftgs_isa: Thanks to the hard work of @caiwilkinson (&amp; help from @ATRWibben) your one-stop #FTGS #ISA2015 guide is now available http://…",FALSE,0,NA,2015-02-18 00:10:21,FALSE,NA,"567838492346212352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","catiacc",14,TRUE,FALSE,NA,NA,"   Thanks to the hard work of    help from   your one stop  FTGS  ISA guide is now available  ",2015-02-17 18:10:21,14
"2688","looking forward to #ISA2015 and to our panel tomorrow morning on #history and destiny in IR",FALSE,1,NA,2015-02-18 00:03:43,FALSE,NA,"567836825093562369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrRosenboim",0,FALSE,FALSE,NA,NA,"looking forward to  ISA and to our panel tomorrow morning on  history and destiny in IR",2015-02-17 18:03:43,1
"2689","Many thanks to #ISA2015, the Committee on the Status of Women and fellow participants for a fantastic Pay It Forward event!",FALSE,0,NA,2015-02-18 00:02:01,FALSE,NA,"567836396511223808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","womensecsociety",0,FALSE,FALSE,NA,NA,"Many thanks to  ISA  the Committee on the Status of Women and fellow participants for a fantastic Pay It Forward event ",2015-02-17 18:02:01,0
"2690","Looking forward to #ISA2015 in #neworleans starting tomorrow!",FALSE,0,NA,2015-02-18 00:00:33,FALSE,NA,"567836027563298817",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","IAJournal_CH",0,FALSE,FALSE,NA,NA,"Looking forward to  ISA in  neworleans starting tomorrow ",2015-02-17 18:00:33,0
"2691","Wednesday morning FTGS panel: #WA11 Rethinking Silence, Voice &amp; Agency in Feminist Approaches to Security, 08:15, Melrose, Hilton #ISA2015",FALSE,2,NA,2015-02-18 00:00:27,FALSE,NA,"567836002342989826",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",1,FALSE,FALSE,NA,NA,"Wednesday morning FTGS panel   WA Rethinking Silence  Voice  Agency in Feminist Approaches to Security     Melrose  Hilton  ISA",2015-02-17 18:00:27,3
"2692","#ISA2015 we here and ready to disturb #DisturbIR #GlobalIR #NewOrleans http://t.co/vvVmupeqfH",FALSE,0,NA,2015-02-17 23:58:27,FALSE,NA,"567835499890503681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OumarKBa",0,FALSE,FALSE,NA,NA," ISA we here and ready to disturb  DisturbIR  GlobalIR  NewOrleans ",2015-02-17 17:58:27,0
"2693","Visit the Methods Cafe (#TB02) on Thurs at #ISA2015 to discuss different approaches with #CSS &amp; IR scholars Details http://t.co/E2GaZlszJt",FALSE,1,NA,2015-02-17 23:55:03,FALSE,NA,"567834644848111618",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","caiwilkinson",1,FALSE,FALSE,NA,NA,"Visit the Methods Cafe   TB  on Thurs at  ISA to discuss different approaches with  CSS  IR scholars Details ",2015-02-17 17:55:03,2
"2694","RT @Worse_Reviewer: Really looking forward to the 50 Shades of Hegemony panel at #ISA2015. #BringYourMask",FALSE,0,NA,2015-02-17 23:48:06,FALSE,NA,"567832892958760960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lucatrenta",14,TRUE,FALSE,NA,NA,"   Really looking forward to the  Shades of Hegemony panel at  ISA   BringYourMask",2015-02-17 17:48:06,14
"2695","One last epic effort to make it to #ISA2015 Wed: car to #Roanoke, bus to #Lynchburg, Amtrak to DC, WMATA (metro) to Dulles, airplane to NOLA",FALSE,1,NA,2015-02-17 23:47:41,FALSE,NA,"567832789531385856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Priaad",0,FALSE,FALSE,NA,NA,"One last epic effort to make it to  ISA Wed  car to  Roanoke  bus to  Lynchburg  Amtrak to DC  WMATA  metro  to Dulles  airplane to NOLA",2015-02-17 17:47:41,1
"2696","RT @POMEPS: Just in time: POMEPS Guide to #ISA2015 -- http://t.co/a2EGNDONRN",FALSE,0,NA,2015-02-17 23:46:37,FALSE,NA,"567832520319983616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HooverGreen",3,TRUE,FALSE,NA,NA,"   Just in time  POMEPS Guide to  ISA    ",2015-02-17 17:46:37,3
"2697","RT @POMEPS: Just in time: POMEPS Guide to #ISA2015 -- http://t.co/a2EGNDONRN",FALSE,0,NA,2015-02-17 23:46:21,FALSE,NA,"567832452761419776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abuaardvark",3,TRUE,FALSE,NA,NA,"   Just in time  POMEPS Guide to  ISA    ",2015-02-17 17:46:21,3
"2698","I can’t plug in my own laptop for my presentation? Looks like I’ll be breaking that rule on day one. #ISA2015 @isanet",FALSE,0,NA,2015-02-17 23:44:11,FALSE,NA,"567831909649350656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","adamnowek",0,FALSE,FALSE,NA,NA,"I cant plug in my own laptop for my presentation  Looks like Ill be breaking that rule on day one   ISA ",2015-02-17 17:44:11,0
"2699","RT @dtchimp: Some Thoughts on ""Alternative Academic Careers"" http://t.co/0x4xQ32Yl0 Blogged preview of my remarks for a Fri PM panel at #IS…",FALSE,0,NA,2015-02-17 23:35:16,FALSE,NA,"567829663520727040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theLastTheorist",15,TRUE,FALSE,NA,NA,"   Some Thoughts on  Alternative Academic Careers  ",2015-02-17 17:35:16,15
"2700","http://t.co/OK2iSMUBLq #rubyseries #ISA2015",FALSE,0,NA,2015-02-17 23:34:33,FALSE,NA,"567829483798134785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HawkinsJessicaR",0,FALSE,FALSE,NA,NA,"",2015-02-17 17:34:33,0
